Country Code,Latitude,Longitude,Temperature,Humidity,Cloudiness,Wind Speed
US,30.707,-81.891,79.29,83.0,90.0,13.87
US,42.442,-94.488,76.77,78.0,1.0,2.08
US,38.379,-77.957,78.8,65.0,75.0,4.16
US,39.173,-84.625,81.14,69.0,1.0,5.28
US,30.411,-87.44,90.84,49.0,1.0,4.7
US,40.369,-85.766,78.44,61.0,1.0,11.41
US,35.056,-105.604,105.96,4.0,1.0,5.82
US,26.208,-84.281,77.68,88.0,1.0,15.97
US,34.428,-86.308,86.07,38.0,1.0,3.36
US,34.662,-85.233,83.03,35.0,1.0,3.36
US,40.854,-89.982,74.62,61.0,75.0,4.7
US,46.813,-113.813,76.41,27.0,40.0,14.99
US,42.476,-72.861,75.02,88.0,75.0,3.29
US,40.03,-77.335,77.07,74.0,1.0,4.7
US,41.823,-84.592,75.92,53.0,90.0,9.31
US,47.993,-117.664,79.48,29.0,90.0,8.05
US,41.392,-79.812,72.54,69.0,1.0,5.82
US,36.569,-112.91,95.32,5.0,1.0,5.82
US,31.858,-111.867,102.56,12.0,1.0,8.05
US,34.651,-80.552,77.13,74.0,1.0,3.36
US,34.561,-79.15,85.35,70.0,1.0,8.05
US,44.078,-104.321,78.53,41.0,1.0,5.37
US,36.081,-90.266,85.96,66.0,1.0,5.82
US,34.467,-100.251,100.67,30.0,1.0,16.11
US,34.775,-83.939,75.78,94.0,90.0,6.93
US,38.011,-123.226,82.29,42.0,1.0,8.05
US,35.912,-106.483,79.05,25.0,66.0,8.05
US,28.259,-82.659,76.28,94.0,90.0,12.75
US,29.292,-81.07,79.02,83.0,75.0,10.29
US,45.961,-91.317,73.87,56.0,1.0,8.05
US,43.047,-71.7,73.63,64.0,90.0,4.7
