Country Code,Latitude,Longitude,Temperature,Humidity,Cloudiness,Wind Speed
US,43.12,-122.657,79.66,32.0,1.0,10.29
US,37.716,-115.33,104.5,5.0,1.0,9.17
US,27.952,-82.271,74.08,68.0,1.0,4.7
US,44.716,-108.758,72.91,83.0,1.0,4.83
US,41.988,-84.751,73.44,69.0,40.0,3.36
US,48.429,-108.833,56.82,63.0,90.0,24.16
US,39.902,-94.326,79.2,78.0,40.0,4.7
US,33.453,-93.387,86.85,70.0,1.0,4.7
US,36.776,-76.779,78.22,83.0,40.0,3.76
US,39.502,-121.249,96.22,15.0,1.0,8.05
US,37.178,-91.11,80.56,74.0,1.0,6.33
US,46.781,-121.1,75.87,38.0,1.0,33.33
US,43.573,-71.645,79.0,65.0,1.0,3.36
US,41.187,-73.138,71.35,88.0,40.0,8.05
US,26.002,-80.106,74.07,69.0,1.0,7.0
US,32.035,-81.538,81.32,88.0,90.0,6.69
US,43.918,-73.076,67.68,88.0,75.0,3.36
US,26.677,-95.214,85.28,74.0,1.0,17.22
US,38.239,-77.269,77.41,88.0,1.0,3.36
US,48.383,-114.012,68.72,56.0,87.0,12.21
US,43.882,-90.902,70.54,60.0,1.0,4.7
US,34.598,-87.966,77.86,69.0,1.0,4.88
US,28.883,-82.234,77.31,83.0,75.0,9.17
US,34.376,-79.208,84.67,74.0,1.0,5.82
US,38.258,-83.534,80.2,30.0,1.0,8.05
US,32.565,-92.129,84.43,62.0,1.0,3.36
US,42.73,-91.773,73.62,69.0,1.0,4.7
US,47.696,-117.96,77.65,43.0,90.0,8.05
US,41.498,-105.142,74.68,16.0,40.0,16.11
US,32.731,-96.472,92.52,44.0,1.0,9.17
US,46.679,-95.817,72.37,69.0,1.0,5.82
US,32.945,-106.328,87.82,12.0,1.0,2.64
US,45.114,-104.784,74.21,44.0,20.0,9.06
US,32.23,-96.734,92.37,44.0,1.0,9.17
US,36.334,-112.961,94.41,5.0,1.0,13.87
US,38.452,-116.484,101.77,4.0,1.0,8.05
US,30.246,-89.302,84.43,74.0,1.0,2.01
US,32.697,-80.654,82.63,83.0,40.0,9.17
